ENTIDAD,MUN,LOC,AGEB, LUCES , NDVI , ZURBANA , AREA , DENSIDAD , TEMPERATURA ,POBTOT,TOTHOG,VIVTOT,TVIVHAB
15,70,39,1245, 63.00 , 0.18 , 0.53 , 0.27 ," 10,144.81 ", 30.74 ,2712,644,719,646
15,70,40,1264, 62.00 , 0.18 , 0.53 , 0.17 ," 10,968.52 ", 30.74 ,1811,414,534,422
15,70,40,1279, 63.00 , 0.18 , 0.53 , 0.28 ," 8,013.81 ", 30.74 ,2232,521,572,527
15,70,40,1300, 63.00 , 0.18 , 0.53 , 0.43 ," 2,166.73 ", 30.74 ,923,210,328,214
15,70,40,1315, 63.00 , 0.18 , 0.53 , 0.16 ," 13,240.45 ", 30.74 ,2171,489,608,492
15,70,40,1334, 63.00 , 0.18 , 0.53 , 0.70 ," 1,868.12 ", 30.74 ,1315,304,375,305
15,70,40,1387, 63.00 , 0.18 , 0.53 , 0.40 ," 7,072.45 ", 30.74 ,2794,670,799,691
15,70,41,1438, 62.00 , 0.18 , 0.53 , 0.24 ," 8,802.18 ", 30.74 ,2084,494,605,497
15,70,43,1461, 62.00 , 0.18 , 0.53 , 0.19 ," 12,269.84 ", 30.74 ,2303,520,609,522
15,71,1,47, 21.00 , 0.28 , 0.18 , 1.10 ," 1,741.98 ", 29.54 ,1917,510,636,511
15,71,1,102, 21.00 , 0.26 , 0.18 , 0.65 , 467.38 , 29.61 ,306,79,104,79
15,73,1,41, 37.00 , 0.28 , 0.52 , 0.67 ," 4,168.67 ", 28.76 ,2804,603,694,620
15,73,1,60, 37.00 , 0.31 , 0.52 , 0.69 ," 7,654.99 ", 28.69 ,5261,1111,1287,1160
15,73,1,75, 37.00 , 0.19 , 0.52 , 0.15 ," 1,792.43 ", 28.96 ,271,63,100,68
15,74,1,142, 31.00 , 0.23 , 0.25 , 1.30 ," 1,444.84 ", 27.73 ,1884,458,596,460
15,74,1,299, 31.00 , 0.23 , 0.25 , 0.04 ," 6,430.36 ", 27.73 ,287,76,86,76
15,74,1,320, 31.00 , 0.23 , 0.25 , 0.13 ," 3,939.62 ", 27.73 ,503,132,157,133
15,74,27,424, 18.49 , 0.28 , 0.16 , 7.62 , 442.82 , 27.39 ,3374,707,816,707
15,74,29,034A, 20.00 , 0.26 , 0.16 , 0.44 ," 3,406.75 ", 27.29 ,1513,341,390,341
15,74,29,373, 20.00 , 0.26 , 0.16 , 0.91 ," 2,444.02 ", 27.29 ,2224,497,576,497
15,74,74,458, 19.50 , 0.27 , 0.16 , 1.30 ," 1,529.58 ", 25.62 ,1993,380,469,380
15,74,74,462, 17.86 , 0.26 , 0.16 , 1.98 ," 1,429.91 ", 27.29 ,2831,553,639,553
15,74,74,496, 20.00 , 0.26 , 0.16 , 0.13 , 718.39 , 27.29 ,96,20,25,20
15,74,92,335, 14.00 , 0.24 , 0.21 , 3.37 , 792.49 , 27.71 ,2667,620,781,624
15,74,240,439, 18.00 , 0.27 , 0.16 , 3.59 , 398.04 , 27.34 ,1429,293,310,293
15,75,1,46, 45.00 , 0.24 , 0.21 , 0.56 ," 3,095.25 ", 30.87 ,1729,427,538,427
15,75,1,50, 60.00 , 0.24 , 0.21 , 0.37 ," 5,535.37 ", 30.87 ,2044,503,566,503
15,75,1,135, 50.00 , 0.24 , 0.21 , 0.59 ," 6,235.74 ", 30.87 ,3673,901,989,901
15,75,1,014A, 44.67 , 0.24 , 0.21 , 1.13 ," 2,517.61 ", 30.87 ,2837,693,833,694
15,75,1,154, 55.00 , 0.24 , 0.21 , 0.56 ," 3,694.64 ", 30.87 ,2066,503,578,503
15,76,1,62, 54.33 , 0.24 , 0.41 , 1.66 ," 4,574.38 ", 29.75 ,7605,1585,1845,1622
15,76,1,77, 57.67 , 0.31 , 0.33 , 0.76 ," 6,277.13 ", 29.35 ,4794,991,1071,998
15,76,1,96, 51.00 , 0.31 , 0.33 , 0.64 ," 4,971.63 ", 29.35 ,3175,682,745,690
15,76,1,109, 51.00 , 0.24 , 0.41 , 0.74 ," 5,379.45 ", 29.75 ,3993,863,992,875
15,76,1,113, 51.00 , 0.25 , 0.36 , 1.11 ," 4,266.92 ", 28.99 ,4753,1057,1256,1065
15,76,1,128, 51.00 , 0.37 , 0.33 , 0.52 ," 6,704.71 ", 26.47 ,3507,712,762,712
15,76,1,132, 61.00 , 0.24 , 0.41 , 0.49 ," 6,265.17 ", 29.75 ,3050,687,875,722
15,76,1,147, 61.00 , 0.24 , 0.41 , 0.52 ," 8,163.19 ", 29.75 ,4284,1113,1631,1193
15,76,1,185, 61.00 , 0.24 , 0.41 , 0.75 ," 5,216.03 ", 29.75 ,3891,868,1040,894
15,76,1,240, 51.00 , 0.31 , 0.33 , 0.45 ," 1,999.64 ", 29.35 ,892,198,242,198
15,76,1,306, 63.00 , 0.24 , 0.41 , 0.86 ," 3,668.55 ", 29.75 ,3162,690,795,718
15,76,1,310, 63.00 , 0.24 , 0.41 , 1.37 ," 2,663.12 ", 29.75 ,3638,786,926,799
15,76,1,325, 62.00 , 0.24 , 0.41 , 0.93 ," 2,799.35 ", 29.75 ,2610,576,642,586
15,76,1,359, 51.00 , 0.24 , 0.41 , 0.61 ," 7,361.84 ", 29.75 ,4470,986,1122,1007
15,76,1,363, 51.00 , 0.24 , 0.41 , 0.48 ," 4,806.37 ", 29.75 ,2306,568,789,586
15,76,1,378, 51.00 , 0.26 , 0.30 , 0.28 ," 2,016.93 ", 28.23 ,559,115,140,122
15,76,12,397, 59.57 , 0.24 , 0.41 , 1.89 ," 2,223.43 ", 29.75 ,4200,976,1334,998
15,79,1,79, 18.00 , 0.26 , 0.20 , 1.03 , 413.88 , 28.88 ,428,107,137,108
15,81,1,306, 57.00 , 0.16 , 0.61 , 0.98 ," 4,332.60 ", 32.82 ,4229,1003,1154,1031
15,81,1,310, 57.00 , 0.16 , 0.61 , 1.09 ," 3,621.90 ", 32.82 ,3963,966,1067,978
15,81,1,325, 57.67 , 0.16 , 0.61 , 0.67 ," 4,027.65 ", 32.82 ,2683,687,753,695
15,81,1,033A, 59.40 , 0.16 , 0.61 , 1.23 ," 2,402.75 ", 32.82 ,2949,726,862,744
15,81,1,749, 61.00 , 0.16 , 0.61 , 0.34 ," 1,654.14 ", 32.82 ,555,137,147,137
15,81,4,522, 59.00 , 0.24 , 0.29 , 2.41 , 893.10 , 32.85 ,2149,516,794,551
15,81,4,537, 62.00 , 0.24 , 0.30 , 2.16 ," 1,122.71 ", 32.82 ,2426,573,662,600
15,81,4,560, 59.75 , 0.25 , 0.25 , 0.92 ," 2,424.56 ", 32.89 ,2231,457,655,604
15,81,4,575, 61.40 , 0.28 , 0.12 , 1.52 ," 1,665.83 ", 33.07 ,2527,431,729,651
15,81,4,058A, 60.00 , 0.20 , 0.45 , 0.63 ," 6,745.23 ", 32.62 ,4239,995,1178,1051
15,81,4,594, 59.00 , 0.20 , 0.45 , 0.79 ," 3,131.71 ", 32.62 ,2479,574,732,629
15,81,4,607, 59.00 , 0.20 , 0.45 , 0.95 ," 3,324.94 ", 32.62 ,3160,776,951,802
15,81,9,382, 59.67 , 0.19 , 0.28 , 1.56 ," 3,347.43 ", 31.52 ,5237,1150,1316,1168
15,81,12,378, 57.00 , 0.21 , 0.30 , 1.13 ," 3,442.86 ", 32.28 ,3889,925,1047,960
15,81,12,626, 57.00 , 0.20 , 0.45 , 1.31 ," 3,079.89 ", 32.62 ,4024,957,1154,1003
15,81,12,630, 57.00 , 0.23 , 0.27 , 1.44 ," 3,382.07 ", 32.48 ,4866,1214,1426,1238
15,81,12,645, 57.00 , 0.22 , 0.19 , 0.83 ," 2,769.21 ", 31.45 ,2288,573,666,583
15,81,12,065A, 57.00 , 0.22 , 0.19 , 1.26 ," 1,398.22 ", 31.45 ,1766,453,589,463
15,81,12,753, 57.00 , 0.20 , 0.45 , 0.49 , 324.51 , 32.62 ,160,41,59,41
15,81,12,772, 57.00 , 0.21 , 0.28 , 0.74 , 566.69 , 32.18 ,417,94,126,100
15,81,12,791, 57.00 , 0.26 , 0.15 , 0.04 ," 1,667.33 ", 32.39 ,70,18,19,18
15,81,19,96, 62.00 , 0.24 , 0.44 , 0.86 ," 3,158.09 ", 31.08 ,2716,736,911,747
15,81,19,109, 62.67 , 0.24 , 0.44 , 2.04 ," 1,994.94 ", 31.08 ,4068,1112,1342,1120
15,81,19,128, 62.00 , 0.24 , 0.44 , 0.99 ," 4,435.47 ", 31.08 ,4376,1203,1466,1212
15,81,19,170, 62.00 , 0.24 , 0.44 , 0.81 ," 4,218.53 ", 31.08 ,3424,855,1033,856
15,81,19,185, 62.00 , 0.22 , 0.39 , 0.65 ," 6,497.12 ", 31.16 ,4196,1093,1178,1096
15,81,19,019A, 62.00 , 0.24 , 0.44 , 0.31 ," 5,922.84 ", 31.08 ,1840,461,499,462
15,81,19,202, 62.00 , 0.24 , 0.44 , 0.36 ," 8,426.43 ", 31.08 ,3026,789,841,791
15,81,19,217, 62.00 , 0.24 , 0.44 , 0.21 ," 8,820.27 ", 31.08 ,1825,419,482,427
15,81,19,274, 62.00 , 0.24 , 0.44 , 0.51 ," 8,036.95 ", 31.08 ,4085,1020,1123,1020
15,81,19,289, 62.00 , 0.24 , 0.44 , 0.43 ," 8,017.54 ", 31.08 ,3444,800,932,806
15,81,19,429, 62.00 , 0.22 , 0.49 , 0.83 ," 4,171.04 ", 31.35 ,3443,844,963,861
15,81,19,518, 62.67 , 0.18 , 0.59 , 0.53 ," 8,352.45 ", 31.89 ,4420,1024,1161,1045
15,81,19,541, 62.00 , 0.19 , 0.31 , 0.87 ," 8,341.40 ", 31.33 ,7295,2018,4117,2021
15,81,19,556, 63.00 , 0.20 , 0.55 , 2.40 ," 5,060.01 ", 31.67 ,12135,3428,6535,3536
15,81,19,664, 62.00 , 0.24 , 0.44 , 1.02 ," 5,658.72 ", 31.43 ,5754,1446,1665,1448
15,81,19,679, 62.00 , 0.24 , 0.44 , 1.33 ," 3,401.90 ", 31.38 ,4518,1138,1278,1146
15,81,19,683, 62.00 , 0.19 , 0.31 , 0.34 ," 9,695.91 ", 31.33 ,3327,818,902,820
15,81,19,698, 62.00 , 0.19 , 0.31 , 0.43 ," 7,401.77 ", 31.33 ,3204,796,895,798
15,81,19,842, 62.00 , 0.19 , 0.31 , 0.26 ," 17,017.90 ", 31.33 ,4343,1214,2168,1223
15,81,19,950, 62.00 , 0.19 , 0.31 , 0.31 ," 14,262.71 ", 31.33 ,4415,1331,2651,1340
15,81,19,097A, 63.00 , 0.24 , 0.44 , 0.42 ," 2,975.36 ", 31.08 ,1255,339,572,345
15,81,19,999, 62.00 , 0.25 , 0.44 , 0.86 ," 9,934.61 ", 31.96 ,8544,2256,3548,2270
15,81,19,1018, 63.00 , 0.18 , 0.59 , 0.53 ," 17,680.96 ", 31.89 ,9355,2543,3771,2600
15,81,19,1022, 63.00 , 0.18 , 0.59 , 0.64 ," 16,834.53 ", 31.89 ,10743,2956,4235,2974
15,81,19,1037, 63.00 , 0.18 , 0.59 , 0.42 ," 20,326.97 ", 31.89 ,8574,2337,3516,2353
15,81,19,1041, 63.00 , 0.18 , 0.59 , 0.44 ," 24,192.25 ", 31.89 ,10757,2998,4363,2999
15,81,19,1056, 63.00 , 0.18 , 0.59 , 0.59 ," 10,363.81 ", 31.89 ,6160,1698,2450,1698
15,81,19,1060, 63.00 , 0.24 , 0.44 , 0.58 ," 6,153.56 ", 31.08 ,3575,1049,1863,1055
15,81,19,1075, 63.00 , 0.17 , 0.70 , 0.74 ," 7,896.90 ", 30.71 ,5869,1694,2384,1696
15,81,19,108A, 59.00 , 0.19 , 0.31 , 0.35 ," 10,152.87 ", 31.33 ,3575,991,3094,1007
15,81,19,1107, 63.00 , 0.20 , 0.59 , 0.77 ," 14,530.16 ", 31.30 ,11257,3419,5798,3421
15,81,19,1111, 63.00 , 0.20 , 0.59 , 0.73 ," 11,797.91 ", 31.30 ,8660,2557,4481,2593
15,81,19,1126, 63.00 , 0.20 , 0.59 , 1.80 ," 4,746.51 ", 31.30 ,8564,2512,8402,2516
15,81,19,1130, 63.00 , 0.19 , 0.59 , 1.18 ," 17,034.18 ", 31.42 ,20183,5929,9802,5933
15,81,19,1164, 63.00 , 0.20 , 0.59 , 0.38 ," 15,051.86 ", 31.30 ,5672,1618,3008,1623
15,81,19,1253, 63.00 , 0.20 , 0.59 , 0.22 , 185.13 , 31.30 ,40,11,564,11
15,81,25,147, 62.00 , 0.16 , 0.61 , 0.36 ," 5,014.85 ", 32.82 ,1793,447,482,449
15,81,25,166, 62.00 , 0.16 , 0.61 , 0.24 ," 15,510.51 ", 32.82 ,3718,861,955,882
15,81,25,240, 61.00 , 0.18 , 0.46 , 0.31 ," 15,650.61 ", 32.07 ,4790,1135,1308,1175
15,81,25,255, 61.00 , 0.19 , 0.31 , 0.36 ," 14,308.22 ", 31.33 ,5113,1229,1390,1235
15,81,25,026A, 61.00 , 0.19 , 0.31 , 0.42 ," 12,500.52 ", 31.33 ,5229,1196,1405,1226
15,81,25,448, 61.00 , 0.19 , 0.31 , 0.27 ," 3,187.85 ", 31.33 ,855,205,268,207
15,81,25,452, 61.00 , 0.19 , 0.31 , 0.67 ," 5,645.09 ", 31.33 ,3777,870,1176,887
15,81,50,1268, 61.00 , 0.23 , 0.19 , 0.81 ," 4,007.55 ", 31.99 ,3260,898,3633,905
15,81,98,876, 62.00 , 0.24 , 0.44 , 0.44 ," 10,086.66 ", 31.08 ,4464,1041,1221,1048
15,81,98,1094, 62.00 , 0.24 , 0.44 , 0.77 ," 5,508.35 ", 31.08 ,4238,992,1366,993
15,83,1,67, 51.71 , 0.23 , 0.56 , 1.05 ," 2,566.55 ", 31.09 ,2687,679,807,685
15,84,1,168, 33.14 , 0.22 , 0.16 , 1.63 , 688.99 , 31.52 ,1121,294,371,295
15,84,1,172, 26.00 , 0.21 , 0.15 , 1.13 ," 2,045.52 ", 31.12 ,2307,566,654,567
15,84,1,331, 36.00 , 0.21 , 0.15 , 1.18 ," 1,033.98 ", 31.12 ,1221,322,401,323
15,84,1,346, 26.00 , 0.21 , 0.15 , 0.89 ," 1,866.05 ", 31.12 ,1656,408,449,410
15,84,13,044A, 16.00 , 0.22 , 0.31 , 1.08 ," 1,584.21 ", 30.63 ,1717,408,484,410
15,84,14,115, 32.00 , 0.25 , 0.28 , 1.35 ," 1,753.48 ", 29.67 ,2373,592,715,599
15,84,14,191, 32.00 , 0.23 , 0.23 , 0.54 ," 3,204.86 ", 31.00 ,1724,414,502,415
15,84,17,295, 32.00 , 0.23 , 0.23 , 0.30 ," 1,673.56 ", 31.00 ,507,122,192,122
15,84,17,401, 35.00 , 0.23 , 0.23 , 0.81 ," 2,506.28 ", 31.00 ,2027,500,627,525
15,84,17,416, 34.25 , 0.23 , 0.23 , 1.11 ," 1,938.30 ", 31.00 ,2157,518,644,529
15,84,17,420, 35.00 , 0.23 , 0.23 , 0.64 ," 1,711.90 ", 31.00 ,1090,248,337,268
15,85,1,017A, 22.00 , 0.31 , 0.10 , 0.29 , 27.41 , 26.02 ,8,*,2,*
15,85,1,184, 22.00 , 0.31 , 0.10 , 1.04 ," 1,276.36 ", 26.02 ,1322,280,353,280
15,85,1,201, 19.00 , 0.49 , 0.10 , 0.71 ," 2,003.94 ", 23.15 ,1421,329,384,329
15,85,1,216, 14.00 , 0.31 , 0.10 , 0.80 ," 1,430.36 ", 26.02 ,1151,265,314,266
15,85,1,220, 10.00 , 0.31 , 0.10 , 1.23 ," 2,118.59 ", 26.02 ,2609,590,694,591
15,85,1,269, 10.00 , 0.31 , 0.10 , 0.73 ," 1,922.99 ", 26.02 ,1411,348,422,348
15,85,1,273, 10.00 , 0.31 , 0.10 , 0.69 ," 2,854.27 ", 26.02 ,1958,494,618,498
15,85,1,292, 10.00 , 0.31 , 0.15 , 0.23 ," 1,348.66 ", 26.32 ,305,67,69,67
15,85,1,381, 22.00 , 0.31 , 0.10 , 0.10 ," 2,081.08 ", 26.02 ,214,44,47,44
15,85,14,362, 22.00 , 0.30 , 0.17 , 2.31 ," 1,195.88 ", 26.12 ,2758,634,824,635
15,85,14,377, 15.50 , 0.28 , 0.17 , 0.55 , 360.81 , 25.71 ,200,43,50,43
15,85,38,339, 20.00 , 0.33 , 0.14 , 1.19 ," 1,590.14 ", 26.64 ,1895,353,637,353
15,85,38,343, 19.79 , 0.36 , 0.15 , 3.08 , 601.08 , 26.52 ,1851,364,700,365
15,87,17,314, 39.00 , 0.30 , 0.15 , 2.29 ," 1,888.32 ", 27.11 ,4330,840,964,844
15,87,21,136, 36.83 , 0.29 , 0.15 , 2.67 ," 1,408.79 ", 26.96 ,3766,774,901,776
15,87,27,278, 55.00 , 0.29 , 0.14 , 2.57 ," 2,242.11 ", 27.84 ,5753,1106,1208,1108
15,87,79,333, 54.00 , 0.28 , 0.14 , 0.43 ," 5,996.17 ", 28.09 ,2604,779,2272,794
15,88,1,59, 61.00 , 0.31 , 0.12 , 0.47 ," 10,749.51 ", 25.93 ,5059,1148,1288,1156
15,88,1,63, 61.00 , 0.31 , 0.12 , 0.44 ," 6,501.85 ", 25.93 ,2866,702,888,705
15,88,1,78, 61.00 , 0.31 , 0.12 , 0.54 ," 7,938.25 ", 25.93 ,4299,1032,1188,1051
15,88,1,167, 61.00 , 0.31 , 0.12 , 0.38 ," 2,132.06 ", 25.93 ,800,191,208,191
15,88,17,398, 55.75 , 0.31 , 0.12 , 1.10 ," 4,116.50 ", 25.93 ,4544,1043,1206,1044
15,88,21,035A, 56.00 , 0.50 , 0.17 , 1.02 ," 2,810.45 ", 22.86 ,2865,604,685,604
15,88,24,82, 62.00 , 0.49 , 0.22 , 0.76 ," 5,008.28 ", 23.99 ,3782,787,836,788
15,88,24,379, 61.00 , 0.43 , 0.22 , 0.07 , -   , 25.01 ,0,0,1,*
15,88,34,400, 41.00 , 0.31 , 0.12 , 0.60 ," 6,347.41 ", 25.93 ,3832,878,1007,886
15,88,35,028A, 38.00 , 0.39 , 0.23 , 1.44 ," 2,457.95 ", 22.92 ,3536,790,934,805
15,88,73,415, 41.00 , 0.31 , 0.12 , 0.86 ," 5,649.75 ", 25.93 ,4855,1112,1267,1117
15,89,1,60, 33.00 , 0.26 , 0.52 , 0.36 , 838.44 , 29.68 ,298,73,79,73
15,89,1,111, 33.00 , 0.26 , 0.52 , 0.49 ," 3,726.67 ", 29.68 ,1808,432,510,433
15,89,1,126, 33.00 , 0.26 , 0.52 , 0.42 ," 4,992.89 ", 29.68 ,2095,522,585,523
15,89,1,130, 33.00 , 0.26 , 0.52 , 0.31 ," 4,579.06 ", 29.68 ,1419,351,410,351
15,90,1,146, 35.00 , 0.26 , 0.56 , 1.43 ," 2,423.04 ", 27.48 ,3460,802,1000,804
15,90,1,150, 35.00 , 0.18 , 0.56 , 0.46 ," 8,458.44 ", 23.10 ,3872,842,951,843
15,90,1,199, 31.50 , 0.18 , 0.56 , 0.76 ," 6,655.28 ", 23.10 ,5067,1216,1408,1219
15,90,1,201, 29.50 , 0.18 , 0.56 , 0.85 ," 6,571.05 ", 23.10 ,5573,1286,1530,1293
15,90,1,273, 35.00 , 0.18 , 0.56 , 0.06 ," 4,660.24 ", 23.10 ,272,58,65,58
15,90,1,031A, 24.00 , 0.18 , 0.56 , 0.11 ," 2,817.09 ", 23.10 ,315,70,88,71
15,90,38,184, 27.00 , 0.27 , 0.15 , 0.52 ," 5,726.29 ", 23.11 ,3001,640,788,643
15,91,1,004A, 63.00 , 0.28 , 0.36 , 3.07 ," 2,437.36 ", 29.18 ,7490,1758,1998,1803
15,91,1,69, 63.00 , 0.32 , 0.36 , 1.92 ," 3,741.80 ", 30.01 ,7199,1661,1875,1677
15,91,1,92, 61.00 , 0.28 , 0.36 , 1.24 ," 4,033.32 ", 29.83 ,5004,1109,1221,1121
15,91,1,181, 63.00 , 0.19 , 0.36 , 0.82 ," 7,780.45 ", 29.46 ,6372,1509,1755,1526
15,91,1,196, 63.00 , 0.19 , 0.36 , 0.72 ," 6,464.70 ", 29.46 ,4676,1174,1270,1183
15,91,10,73, 63.00 , 0.47 , 0.12 , 2.88 ," 2,223.09 ", 28.49 ,6404,1456,1623,1471
15,92,1,136, 60.00 , 0.25 , 0.15 , 1.69 ," 3,089.18 ", 31.13 ,5211,1269,1442,1285
15,92,1,189, 60.00 , 0.27 , 0.28 , 0.66 ," 4,638.48 ", 30.59 ,3075,752,937,769
15,92,1,193, 60.00 , 0.24 , 0.28 , 0.82 ," 3,891.20 ", 30.82 ,3180,732,948,777
15,92,1,206, 60.00 , 0.26 , 0.28 , 0.79 ," 3,509.77 ", 30.66 ,2760,713,808,719
15,92,1,210, 60.00 , 0.25 , 0.28 , 1.16 ," 3,134.08 ", 30.74 ,3631,878,977,885
15,92,1,314, 60.00 , 0.21 , 0.24 , 0.42 ," 1,405.11 ", 31.15 ,584,135,172,135
15,92,2,32, 60.00 , 0.26 , 0.11 , 0.40 ," 8,053.99 ", 31.27 ,3243,716,791,738
15,92,2,102, 61.00 , 0.26 , 0.11 , 0.52 ," 1,392.86 ", 31.27 ,721,171,191,177
15,92,2,117, 61.00 , 0.26 , 0.11 , 0.36 ," 1,901.14 ", 31.27 ,690,161,199,171
15,92,13,51, 60.00 , 0.24 , 0.24 , 1.06 ," 2,954.94 ", 30.56 ,3146,738,806,747
15,92,13,121, 60.00 , 0.24 , 0.21 , 0.07 ," 2,944.58 ", 30.87 ,219,55,63,57
15,92,20,016A, 60.00 , 0.24 , 0.27 , 0.53 ," 4,085.20 ", 30.24 ,2149,504,609,540
15,92,20,174, 57.00 , 0.24 , 0.27 , 1.43 ," 2,240.87 ", 30.24 ,3211,738,852,780
15,93,1,63, 46.00 , 0.28 , 0.15 , 1.03 ," 1,971.58 ", 28.33 ,2031,499,586,502
15,93,1,78, 46.00 , 0.26 , 0.40 , 0.99 ," 1,058.68 ", 26.59 ,1043,252,311,252
15,93,1,82, 46.00 , 0.28 , 0.15 , 0.56 ," 1,892.89 ", 28.33 ,1051,262,318,262
15,93,1,133, 46.00 , 0.28 , 0.15 , 0.49 ," 1,316.58 ", 28.33 ,647,155,189,155
15,93,1,148, 46.00 , 0.28 , 0.15 , 0.29 ," 2,364.64 ", 28.33 ,674,166,196,167
15,93,3,010A, 55.00 , 0.28 , 0.26 , 1.38 ," 1,877.05 ", 28.23 ,2588,604,685,604
15,93,3,114, 55.00 , 0.28 , 0.16 , 1.81 , 830.36 , 30.46 ,1502,323,357,325
15,93,3,129, 55.00 , 0.28 , 0.15 , 0.95 ," 1,410.55 ", 28.33 ,1338,314,349,314
15,93,14,186, 29.00 , 0.27 , 0.21 , 2.45 ," 1,429.24 ", 24.98 ,3495,803,954,806
15,95,1,91, 63.00 , 0.24 , 0.32 , 0.56 , 890.03 , 28.70 ,498,123,144,124
15,95,1,104, 55.86 , 0.24 , 0.32 , 1.87 ," 2,118.83 ", 28.70 ,3972,963,1106,966
15,95,1,161, 63.00 , 0.24 , 0.32 , 0.57 ," 1,615.08 ", 28.70 ,921,251,341,261
15,95,1,176, 63.00 , 0.19 , 0.36 , 1.17 ," 2,719.00 ", 29.46 ,3181,779,908,787
15,95,1,180, 63.00 , 0.15 , 0.43 , 1.17 , 9.41 , 30.31 ,11,*,2,*
15,95,1,195, 63.00 , 0.23 , 0.34 , 1.54 , 981.89 , 28.93 ,1510,387,446,390
15,95,1,208, 63.00 , 0.22 , 0.34 , 0.96 ," 2,073.42 ", 29.02 ,1992,524,631,531
15,95,1,212, 63.00 , 0.20 , 0.17 , 0.58 ," 5,859.38 ", 29.72 ,3404,815,952,830
15,95,1,231, 56.33 , 0.21 , 0.22 , 0.73 ," 8,307.94 ", 29.38 ,6027,1443,1650,1470
15,95,1,246, 63.00 , 0.24 , 0.32 , 0.84 ," 3,779.10 ", 28.70 ,3192,825,991,841
15,95,1,250, 63.00 , 0.19 , 0.36 , 0.17 ," 8,676.03 ", 29.46 ,1472,377,452,377
15,95,1,265, 63.00 , 0.19 , 0.36 , 0.23 ," 24,428.58 ", 29.46 ,5725,1469,1796,1490
15,95,1,405, 53.00 , 0.20 , 0.17 , 0.21 ," 2,688.79 ", 29.72 ,558,118,137,120
15,95,1,041A, 63.00 , 0.19 , 0.38 , 1.34 , 14.93 , 29.62 ,20,5,7,5
15,95,21,284, 60.78 , 0.28 , 0.32 , 1.69 ," 1,684.70 ", 27.02 ,2851,653,728,655
15,95,21,299, 58.71 , 0.24 , 0.32 , 1.25 ," 2,197.68 ", 28.70 ,2756,653,733,655
15,95,26,316, 57.00 , 0.29 , 0.18 , 2.45 ," 1,155.55 ", 27.22 ,2835,684,768,689
15,95,26,320, 57.00 , 0.29 , 0.18 , 2.23 ," 1,087.80 ", 28.39 ,2423,579,718,587
15,95,73,458, 35.00 , 0.24 , 0.19 , 0.57 ," 6,090.96 ", 29.85 ,3494,780,954,780
15,95,73,462, 61.00 , 0.24 , 0.19 , 0.56 ," 5,720.46 ", 29.85 ,3209,794,909,794
15,95,74,439, 59.00 , 0.24 , 0.19 , 1.00 ," 3,597.01 ", 29.85 ,3584,792,948,825
15,95,74,443, 61.00 , 0.24 , 0.19 , 0.69 ," 5,351.64 ", 29.85 ,3679,802,958,842
15,96,8,84, 29.00 , 0.21 , 0.12 , 0.39 ," 2,732.64 ", 31.09 ,1074,262,287,262
15,96,8,99, 29.00 , 0.34 , 0.12 , 0.66 ," 2,671.33 ", 29.96 ,1763,423,473,424
15,96,8,101, 29.00 , 0.21 , 0.12 , 0.72 ," 1,664.74 ", 31.09 ,1193,293,328,293
15,96,8,116, 29.00 , 0.33 , 0.12 , 0.99 , 827.64 , 30.07 ,823,207,245,207
15,99,1,813, 62.00 , 0.29 , 0.13 , 0.96 ," 4,746.98 ", 30.27 ,4534,1263,1537,1308
15,99,1,1313, 62.00 , 0.27 , 0.14 , 0.64 ," 6,977.64 ", 30.63 ,4494,1152,1536,1265
15,99,12,1050, 62.56 , 0.25 , 0.23 , 2.04 ," 2,782.96 ", 30.88 ,5675,1278,1450,1292
15,99,16,870, 58.43 , 0.25 , 0.45 , 1.51 ," 1,670.71 ", 28.82 ,2531,630,787,632
15,99,16,1046, 59.00 , 0.28 , 0.25 , 0.38 ," 1,727.75 ", 25.97 ,658,165,185,165
15,99,16,114A, 57.00 , 0.25 , 0.45 , 0.18 ," 1,518.48 ", 28.82 ,279,71,84,71
15,99,16,1173, 57.00 , 0.25 , 0.45 , 0.16 , 728.62 , 28.82 ,116,27,34,27
15,99,20,777, 62.50 , 0.30 , 0.15 , 2.98 ," 1,901.44 ", 30.13 ,5667,1298,1505,1350
15,99,22,089A, 35.67 , 0.21 , 0.52 , 0.75 ," 3,070.08 ", 28.56 ,2297,478,509,480
15,99,22,902, 59.00 , 0.21 , 0.52 , 0.13 ," 22,215.85 ", 28.56 ,2935,623,668,626
15,99,24,226, 40.40 , 0.25 , 0.20 , 1.33 ," 2,306.91 ", 25.13 ,3063,614,659,615
15,99,24,724, 38.00 , 0.27 , 0.20 , 1.78 ," 1,376.05 ", 24.23 ,2444,464,500,465
15,99,24,739, 41.00 , 0.25 , 0.20 , 0.52 ," 1,400.94 ", 25.13 ,729,148,152,148
15,99,24,989, 41.00 , 0.25 , 0.20 , 0.62 , 454.95 , 25.13 ,283,63,75,63
15,99,25,669, 57.00 , 0.25 , 0.45 , 1.39 ," 2,177.52 ", 28.82 ,3033,713,770,720
15,99,29,349, 58.50 , 0.22 , 0.38 , 1.17 ," 4,993.49 ", 29.93 ,5860,1395,1571,1433
15,99,29,565, 62.00 , 0.22 , 0.38 , 1.05 ," 2,105.32 ", 29.93 ,2211,535,608,552
15,99,29,057A, 62.75 , 0.22 , 0.38 , 0.57 ," 5,280.31 ", 29.93 ,3008,707,824,719
